Date,Region,Service_Category,Total_Requests,Online_Requests,Offline_Requests,Successful_Requests,Failed_Requests,Avg_Response_Time_sec,Customer_Satisfaction_Score
2025-07-11,Shaki,Digital ID,205,176,29,185,20,4.76,4.57
2025-07-11,Shaki,Online Payments,78,64,14,75,3,1.72,4.18
2025-07-11,Shaki,Business Registration,225,175,50,208,17,3.8,3.88
2025-07-11,Shaki,Citizen Portal,226,153,73,202,24,3.56,4.78
2025-07-11,Nakhchivan,E-Government,136,83,53,125,11,1.69,4.59
2025-07-11,Nakhchivan,Digital ID,62,38,24,60,2,1.76,4.61
2025-07-11,Nakhchivan,Online Payments,229,176,53,222,7,5.16,4.38
2025-07-11,Nakhchivan,Business Registration,70,48,22,64,6,5.49,4.28
2025-07-11,Nakhchivan,Citizen Portal,101,87,14,93,8,1.68,3.86
2025-07-12,Baku,E-Government,65,42,23,63,2,5.34,4.62
2025-07-12,Baku,Digital ID,142,116,26,136,6,3.94,4.19
2025-07-12,Baku,Online Payments,244,172,72,220,24,4.83,3.64
2025-07-12,Baku,Business Registration,85,65,20,77,8,3.64,4.22
2025-07-12,Baku,Citizen Portal,233,144,89,204,29,3.47,4.05
2025-07-12,Ganja,E-Government,144,103,41,135,9,3.82,4.57
2025-07-12,Ganja,Digital ID,65,40,25,58,7,4.86,3.72
2025-07-12,Ganja,Online Payments,101,73,28,98,3,2.36,4.77
2025-07-12,Ganja,Business Registration,201,151,50,174,27,4.01,4.39
2025-07-12,Ganja,Citizen Portal,253,198,55,225,28,2.62,4.01
2025-07-12,Sumgait,E-Government,204,150,54,183,21,5.06,4.42
2025-07-12,Sumgait,Digital ID,79,48,31,74,5,3.06,4.74
2025-07-12,Sumgait,Online Payments,128,84,44,110,18,2.82,4.08
2025-07-12,Sumgait,Business Registration,89,67,22,86,3,1.75,3.8
2025-07-12,Sumgait,Citizen Portal,292,230,62,268,24,3.7,3.87
2025-07-12,Lankaran,E-Government,74,64,10,71,3,2.19,3.99
2025-07-12,Lankaran,Digital ID,151,102,49,132,19,1.78,4.02
2025-07-12,Lankaran,Online Payments,50,44,6,43,7,1.68,3.51
2025-07-12,Lankaran,Business Registration,255,225,30,245,10,4.68,4.93
2025-07-12,Lankaran,Citizen Portal,235,193,42,201,34,2.77,4.34
2025-07-12,Shaki,E-Government,186,117,69,168,18,5.41,4.07
2025-07-12,Shaki,Digital ID,78,56,22,69,9,4.92,4.35
2025-07-12,Shaki,Online Payments,188,114,74,160,28,5.07,4.58
2025-07-12,Shaki,Business Registration,204,128,76,198,6,4.46,3.7
2025-07-12,Shaki,Citizen Portal,160,110,50,152,8,3.6,4.93
2025-07-12,Nakhchivan,E-Government,278,190,88,248,30,1.99,4.12
2025-07-12,Nakhchivan,Digital ID,249,166,83,222,27,4.91,4.25
2025-07-12,Nakhchivan,Online Payments,176,122,54,162,14,3.95,4.54
2025-07-12,Nakhchivan,Business Registration,247,193,54,232,15,4.81,4.89
2025-07-12,Nakhchivan,Citizen Portal,260,225,35,233,27,1.64,4.59
2025-07-13,Baku,E-Government,184,135,49,161,23,2.65,4.47
2025-07-13,Baku,Digital ID,61,41,20,52,9,2.49,4.37
2025-07-13,Baku,Online Payments,157,105,52,134,23,3.97,4.69
2025-07-13,Baku,Business Registration,132,80,52,117,15,1.73,3.98
2025-07-13,Baku,Citizen Portal,178,133,45,166,12,3.9,4.57
2025-07-13,Ganja,E-Government,266,218,48,246,20,4.27,4.6
2025-07-13,Ganja,Digital ID,196,134,62,169,27,2.51,3.66
2025-07-13,Ganja,Online Payments,120,93,27,108,12,3.48,3.75
2025-07-13,Ganja,Business Registration,66,42,24,57,9,2.27,4.64
2025-07-13,Ganja,Citizen Portal,61,50,11,53,8,5.02,3.6
2025-07-13,Sumgait,E-Government,297,239,58,270,27,2.82,3.9
2025-07-13,Sumgait,Digital ID,86,75,11,79,7,4.68,3.52
2025-07-13,Sumgait,Online Payments,181,118,63,158,23,4.27,4.11
2025-07-13,Sumgait,Business Registration,231,186,45,206,25,2.73,3.61
2025-07-13,Sumgait,Citizen Portal,280,221,59,259,21,4.46,3.59
2025-07-13,Lankaran,E-Government,288,257,31,280,8,4.33,4.81
2025-07-13,Lankaran,Digital ID,107,79,28,99,8,4.68,4.84
2025-07-13,Lankaran,Online Payments,298,216,82,264,34,2.09,4.19
2025-07-13,Lankaran,Business Registration,204,178,26,179,25,2.46,4.27
2025-07-13,Lankaran,Citizen Portal,251,213,38,237,14,2.1,4.02
2025-07-13,Shaki,E-Government,82,69,13,71,11,4.28,4.68
2025-07-13,Shaki,Digital ID,219,149,70,195,24,3.04,3.61
2025-07-13,Shaki,Online Payments,83,58,25,74,9,3.49,4.55
2025-07-13,Shaki,Business Registration,173,143,30,150,23,3.8,4.52
2025-07-13,Shaki,Citizen Portal,258,162,96,249,9,4.21,4.47
2025-07-13,Nakhchivan,E-Government,106,87,19,97,9,4.52,3.65
2025-07-13,Nakhchivan,Digital ID,167,148,19,160,7,1.54,4.83
2025-07-13,Nakhchivan,Online Payments,227,151,76,215,12,5.23,3.98
2025-07-13,Nakhchivan,Business Registration,57,47,10,49,8,3.14,4.73
2025-07-13,Nakhchivan,Citizen Portal,138,102,36,118,20,2.51,3.6
2025-07-14,Baku,E-Government,132,117,15,123,9,2.4,4.03
2025-07-14,Baku,Digital ID,136,107,29,127,9,3.07,4.06
2025-07-14,Baku,Online Payments,118,101,17,105,13,4.14,4.32
2025-07-14,Baku,Business Registration,119,101,18,112,7,5.34,4.69
2025-07-14,Baku,Citizen Portal,204,126,78,175,29,2.87,3.68
2025-07-14,Ganja,E-Government,78,48,30,75,3,4.91,4.23
2025-07-14,Ganja,Digital ID,83,54,29,80,3,3.07,4.21
2025-07-14,Ganja,Online Payments,199,164,35,170,29,4.57,4.6
2025-07-14,Ganja,Business Registration,298,200,98,284,14,4.6,3.94
2025-07-14,Ganja,Citizen Portal,282,186,96,254,28,2.47,3.96
2025-07-14,Sumgait,E-Government,186,116,70,174,12,3.38,4.16
2025-07-14,Sumgait,Digital ID,215,143,72,202,13,2.7,4.88
2025-07-14,Sumgait,Online Payments,236,161,75,230,6,2.58,4.5
2025-07-14,Sumgait,Business Registration,67,45,22,61,6,5.2,4.02
2025-07-14,Sumgait,Citizen Portal,126,113,13,116,10,2.74,4.51
2025-07-14,Lankaran,E-Government,269,221,48,239,30,4.33,3.89
2025-07-14,Lankaran,Digital ID,277,237,40,250,27,2.86,4.41
2025-07-14,Lankaran,Online Payments,240,182,58,234,6,2.95,4.66
2025-07-14,Lankaran,Business Registration,207,127,80,189,18,4.77,4.78
2025-07-14,Lankaran,Citizen Portal,167,108,59,142,25,4.68,4.2
2025-07-14,Shaki,E-Government,281,244,37,246,35,2.54,3.77
2025-07-14,Shaki,Digital ID,105,82,23,98,7,4.01,4.7
2025-07-14,Shaki,Online Payments,266,204,62,239,27,4.03,4.92
2025-07-14,Shaki,Business Registration,276,210,66,260,16,3.71,4.92
2025-07-14,Shaki,Citizen Portal,296,215,81,270,26,4.53,4.09
2025-07-14,Nakhchivan,E-Government,198,141,57,183,15,3.09,4.82
2025-07-14,Nakhchivan,Digital ID,225,190,35,193,32,2.8,4.17
2025-07-14,Nakhchivan,Online Payments,287,186,101,270,17,2.06,4.43
2025-07-14,Nakhchivan,Business Registration,122,109,13,104,18,2.37,4.63
2025-07-14,Nakhchivan,Citizen Portal,142,88,54,134,8,2.43,4.6
2025-07-15,Baku,E-Government,140,91,49,136,4,1.93,4.98
2025-07-15,Baku,Digital ID,180,111,69,169,11,3.66,3.99
2025-07-15,Baku,Online Payments,224,157,67,205,19,4.05,4.31
2025-07-15,Baku,Business Registration,255,182,73,226,29,1.65,3.72
2025-07-15,Baku,Citizen Portal,68,58,10,63,5,4.39,4.4
2025-07-15,Ganja,E-Government,206,148,58,200,6,3.77,4.66
2025-07-15,Ganja,Digital ID,206,148,58,177,29,1.89,4.69
2025-07-15,Ganja,Online Payments,261,188,73,230,31,2.8,3.85
2025-07-15,Ganja,Business Registration,143,112,31,136,7,3.31,4.07
2025-07-15,Ganja,Citizen Portal,154,128,26,139,15,5.32,3.72
2025-07-15,Sumgait,E-Government,164,111,53,140,24,5.01,4.41
2025-07-15,Sumgait,Digital ID,146,90,56,136,10,2.37,4.51
2025-07-15,Sumgait,Online Payments,93,58,35,83,10,4.34,4.94
2025-07-15,Sumgait,Business Registration,67,53,14,57,10,4.81,3.87
2025-07-15,Sumgait,Citizen Portal,78,56,22,68,10,5.24,3.66
2025-07-15,Lankaran,E-Government,296,180,116,288,8,2.78,4.57
2025-07-15,Lankaran,Digital ID,279,217,62,254,25,1.52,4.96
2025-07-15,Lankaran,Online Payments,89,65,24,86,3,2.05,4.63
2025-07-15,Lankaran,Business Registration,177,121,56,159,18,4.99,4.46
2025-07-15,Lankaran,Citizen Portal,256,174,82,239,17,1.69,4.0
2025-07-15,Shaki,E-Government,288,252,36,263,25,4.43,4.96
2025-07-15,Shaki,Digital ID,99,70,29,86,13,2.65,4.64
2025-07-15,Shaki,Online Payments,247,219,28,222,25,3.33,4.55
2025-07-15,Shaki,Business Registration,287,244,43,260,27,3.43,4.85
2025-07-15,Shaki,Citizen Portal,102,82,20,91,11,2.01,4.72
2025-07-15,Nakhchivan,E-Government,227,172,55,212,15,2.13,4.47
2025-07-15,Nakhchivan,Digital ID,217,184,33,186,31,3.62,3.82
2025-07-15,Nakhchivan,Online Payments,229,203,26,215,14,4.06,4.42
2025-07-15,Nakhchivan,Business Registration,53,42,11,46,7,4.44,4.47
2025-07-15,Nakhchivan,Citizen Portal,51,32,19,44,7,4.04,3.99
2025-07-16,Baku,E-Government,135,105,30,115,20,1.99,4.38
2025-07-16,Baku,Digital ID,276,224,52,254,22,4.92,4.0
2025-07-16,Baku,Online Payments,184,136,48,174,10,4.66,4.25
2025-07-16,Baku,Business Registration,113,99,14,100,13,2.83,4.48
2025-07-16,Baku,Citizen Portal,206,169,37,194,12,5.15,4.08
2025-07-16,Ganja,E-Government,165,122,43,160,5,4.58,4.75
2025-07-16,Ganja,Digital ID,167,112,55,142,25,2.51,4.98
2025-07-16,Ganja,Online Payments,294,236,58,264,30,4.97,4.6
2025-07-16,Ganja,Business Registration,106,92,14,98,8,4.96,3.9
2025-07-16,Ganja,Citizen Portal,114,98,16,103,11,4.73,4.67
2025-07-16,Sumgait,E-Government,105,74,31,93,12,3.69,3.69
2025-07-16,Sumgait,Digital ID,201,167,34,177,24,5.42,3.77
2025-07-16,Sumgait,Online Payments,203,154,49,182,21,3.78,4.19
2025-07-16,Sumgait,Business Registration,173,111,62,153,20,1.9,4.8
2025-07-16,Sumgait,Citizen Portal,175,138,37,163,12,3.97,4.5
2025-07-16,Lankaran,E-Government,205,177,28,179,26,4.45,4.59
2025-07-16,Lankaran,Digital ID,81,57,24,76,5,2.39,3.51
2025-07-16,Lankaran,Online Payments,244,172,72,237,7,3.34,4.95
2025-07-16,Lankaran,Business Registration,297,207,90,277,20,4.2,4.18
2025-07-16,Lankaran,Citizen Portal,61,42,19,56,5,4.4,3.56
2025-07-16,Shaki,E-Government,214,146,68,205,9,4.2,4.08
2025-07-16,Shaki,Digital ID,87,53,34,82,5,3.81,4.75
2025-07-16,Shaki,Online Payments,279,174,105,262,17,2.53,4.03
2025-07-16,Shaki,Business Registration,65,56,9,61,4,1.6,3.51
2025-07-16,Shaki,Citizen Portal,224,149,75,192,32,5.21,3.98
2025-07-16,Nakhchivan,E-Government,123,108,15,115,8,1.52,4.04
2025-07-16,Nakhchivan,Digital ID,66,40,26,62,4,3.51,4.47
2025-07-16,Nakhchivan,Online Payments,203,128,75,179,24,4.83,4.74
2025-07-16,Nakhchivan,Business Registration,67,59,8,62,5,1.91,4.6
2025-07-16,Nakhchivan,Citizen Portal,298,258,40,279,19,2.18,4.56
2025-07-17,Baku,E-Government,231,159,72,222,9,3.69,4.37
2025-07-17,Baku,Digital ID,249,194,55,232,17,3.18,4.21
2025-07-17,Baku,Online Payments,85,51,34,72,13,3.21,4.49
2025-07-17,Baku,Business Registration,270,172,98,263,7,4.56,4.95
2025-07-17,Baku,Citizen Portal,213,184,29,185,28,3.42,4.13
2025-07-17,Ganja,E-Government,190,119,71,175,15,2.62,4.49
2025-07-17,Ganja,Digital ID,55,47,8,49,6,5.47,3.58
2025-07-17,Ganja,Online Payments,66,55,11,61,5,1.65,4.76
2025-07-17,Ganja,Business Registration,198,123,75,184,14,2.47,4.59
2025-07-17,Ganja,Citizen Portal,151,93,58,137,14,2.51,3.69
2025-07-17,Sumgait,E-Government,93,66,27,90,3,3.81,4.59
2025-07-17,Sumgait,Digital ID,189,131,58,171,18,4.18,4.42
2025-07-17,Sumgait,Online Payments,165,138,27,155,10,3.92,4.43
2025-07-17,Sumgait,Business Registration,80,51,29,73,7,3.19,4.49
2025-07-17,Sumgait,Citizen Portal,196,168,28,182,14,3.09,3.78
2025-07-17,Lankaran,E-Government,96,72,24,87,9,4.34,4.4
2025-07-17,Lankaran,Digital ID,137,120,17,117,20,2.62,3.59
2025-07-17,Lankaran,Online Payments,95,74,21,88,7,5.39,4.43
2025-07-17,Lankaran,Business Registration,255,154,101,238,17,5.38,3.76
2025-07-17,Lankaran,Citizen Portal,75,61,14,68,7,4.62,4.18
2025-07-17,Shaki,E-Government,262,214,48,244,18,2.15,4.95
2025-07-17,Shaki,Digital ID,147,103,44,129,18,4.19,4.07
2025-07-17,Shaki,Online Payments,92,69,23,87,5,4.3,4.96
2025-07-17,Shaki,Business Registration,245,180,65,235,10,5.02,4.02
2025-07-17,Shaki,Citizen Portal,292,247,45,254,38,1.5,4.93
2025-07-17,Nakhchivan,E-Government,296,207,89,277,19,5.25,4.48
2025-07-17,Nakhchivan,Digital ID,54,45,9,49,5,1.8,4.48
2025-07-17,Nakhchivan,Online Payments,272,197,75,252,20,3.6,4.58
2025-07-17,Nakhchivan,Business Registration,244,190,54,232,12,1.66,4.73
2025-07-17,Nakhchivan,Citizen Portal,111,71,40,98,13,4.31,4.48
2025-07-18,Baku,E-Government,89,68,21,83,6,2.77,3.94
2025-07-18,Baku,Digital ID,69,43,26,67,2,2.16,4.67
2025-07-18,Baku,Online Payments,207,148,59,192,15,1.5,4.33
2025-07-18,Baku,Business Registration,97,63,34,88,9,1.74,4.43
2025-07-18,Baku,Citizen Portal,241,174,67,209,32,3.35,3.94
2025-07-18,Ganja,E-Government,77,46,31,72,5,1.82,3.88
2025-07-18,Ganja,Digital ID,96,73,23,83,13,3.85,3.94
2025-07-18,Ganja,Online Payments,246,207,39,211,35,2.01,3.68
2025-07-18,Ganja,Business Registration,214,183,31,192,22,3.75,4.27
2025-07-18,Ganja,Citizen Portal,125,98,27,118,7,3.07,3.74
2025-07-18,Sumgait,E-Government,90,79,11,88,2,1.99,4.85
2025-07-18,Sumgait,Digital ID,176,154,22,150,26,4.44,3.57
2025-07-18,Sumgait,Online Payments,94,59,35,81,13,1.97,3.64
2025-07-18,Sumgait,Business Registration,203,139,64,183,20,4.16,3.81
2025-07-18,Sumgait,Citizen Portal,208,166,42,189,19,2.68,3.69
2025-07-18,Lankaran,E-Government,119,98,21,110,9,2.46,3.5
2025-07-18,Lankaran,Digital ID,277,234,43,260,17,1.81,4.38
2025-07-18,Lankaran,Online Payments,105,67,38,97,8,4.26,4.62
2025-07-18,Lankaran,Business Registration,235,144,91,217,18,4.07,4.4
2025-07-18,Lankaran,Citizen Portal,189,125,64,168,21,2.16,4.14
2025-07-18,Shaki,E-Government,181,109,72,168,13,4.16,3.86
2025-07-18,Shaki,Digital ID,229,168,61,209,20,2.71,5.0
2025-07-18,Shaki,Online Payments,281,204,77,261,20,1.64,3.62
2025-07-18,Shaki,Business Registration,78,67,11,67,11,4.05,4.52
2025-07-18,Shaki,Citizen Portal,194,126,68,171,23,3.22,4.0
2025-07-18,Nakhchivan,E-Government,183,140,43,163,20,4.62,3.62
2025-07-18,Nakhchivan,Digital ID,84,71,13,80,4,3.78,4.47
2025-07-18,Nakhchivan,Online Payments,202,152,50,192,10,2.8,4.72
2025-07-18,Nakhchivan,Business Registration,278,230,48,265,13,2.26,3.91
2025-07-18,Nakhchivan,Citizen Portal,61,52,9,53,8,1.77,4.01
2025-07-19,Baku,E-Government,152,103,49,143,9,4.92,3.53
2025-07-19,Baku,Digital ID,196,158,38,175,21,5.42,3.76
2025-07-19,Baku,Online Payments,117,98,19,106,11,4.94,3.75
2025-07-19,Baku,Business Registration,105,84,21,98,7,1.94,4.76
2025-07-19,Baku,Citizen Portal,212,166,46,182,30,1.68,3.66
2025-07-19,Ganja,E-Government,130,113,17,126,4,3.43,3.95
2025-07-19,Ganja,Digital ID,168,141,27,153,15,4.29,4.18
2025-07-19,Ganja,Online Payments,230,162,68,200,30,4.72,4.3
2025-07-19,Ganja,Business Registration,265,185,80,232,33,5.23,4.82
2025-07-19,Ganja,Citizen Portal,105,79,26,97,8,5.06,3.58
2025-07-19,Sumgait,E-Government,84,68,16,78,6,4.33,4.56
2025-07-19,Sumgait,Digital ID,118,89,29,111,7,3.91,4.08
2025-07-19,Sumgait,Online Payments,218,133,85,203,15,1.9,4.77
2025-07-19,Sumgait,Business Registration,144,118,26,134,10,1.56,3.62
2025-07-19,Sumgait,Citizen Portal,208,126,82,199,9,4.43,4.07
2025-07-19,Lankaran,E-Government,262,206,56,243,19,5.32,4.29
2025-07-19,Lankaran,Digital ID,139,119,20,118,21,5.14,3.96
2025-07-19,Lankaran,Online Payments,61,42,19,57,4,1.77,3.91
2025-07-19,Lankaran,Business Registration,235,189,46,205,30,2.73,4.23
2025-07-19,Lankaran,Citizen Portal,77,60,17,73,4,3.1,4.1
2025-07-19,Shaki,E-Government,115,74,41,110,5,3.18,4.6
2025-07-19,Shaki,Digital ID,70,61,9,68,2,4.68,4.11
2025-07-19,Shaki,Online Payments,231,145,86,226,5,3.92,4.78
2025-07-19,Shaki,Business Registration,78,51,27,69,9,2.25,4.86
2025-07-19,Shaki,Citizen Portal,202,148,54,177,25,2.7,4.95
2025-07-19,Nakhchivan,E-Government,280,250,30,267,13,4.19,4.87
2025-07-19,Nakhchivan,Digital ID,106,87,19,90,16,3.08,4.66
2025-07-19,Nakhchivan,Online Payments,85,58,27,76,9,1.65,4.82
2025-07-19,Nakhchivan,Business Registration,184,151,33,157,27,2.24,4.13
2025-07-19,Nakhchivan,Citizen Portal,209,169,40,185,24,1.78,4.26
2025-07-20,Baku,E-Government,163,124,39,144,19,2.91,4.42
2025-07-20,Baku,Digital ID,239,196,43,226,13,4.48,3.53
2025-07-20,Baku,Online Payments,208,155,53,194,14,2.38,4.08
2025-07-20,Baku,Business Registration,195,124,71,172,23,1.59,4.8
2025-07-20,Baku,Citizen Portal,220,189,31,195,25,3.53,3.58
2025-07-20,Ganja,E-Government,270,207,63,234,36,3.73,4.66
2025-07-20,Ganja,Digital ID,251,212,39,238,13,4.96,4.62
2025-07-20,Ganja,Online Payments,286,253,33,265,21,4.41,4.85
2025-07-20,Ganja,Business Registration,193,142,51,165,28,2.6,3.84
2025-07-20,Ganja,Citizen Portal,294,226,68,283,11,2.43,3.67
2025-07-20,Sumgait,E-Government,227,187,40,209,18,5.25,4.97
2025-07-20,Sumgait,Digital ID,68,47,21,66,2,2.04,4.59
2025-07-20,Sumgait,Online Payments,103,89,14,99,4,4.82,4.11
2025-07-20,Sumgait,Business Registration,100,65,35,90,10,3.47,3.82
2025-07-20,Sumgait,Citizen Portal,221,170,51,205,16,5.24,4.49
2025-07-20,Lankaran,E-Government,62,48,14,59,3,3.51,3.65
2025-07-20,Lankaran,Digital ID,122,107,15,114,8,4.19,4.2
2025-07-20,Lankaran,Online Payments,127,87,40,117,10,3.47,4.76
2025-07-20,Lankaran,Business Registration,113,86,27,105,8,5.33,4.48
2025-07-20,Lankaran,Citizen Portal,250,155,95,224,26,1.6,3.77
2025-07-20,Shaki,E-Government,209,161,48,188,21,4.7,4.31
2025-07-20,Shaki,Digital ID,144,115,29,136,8,1.98,4.67
2025-07-20,Shaki,Online Payments,64,44,20,56,8,4.75,4.97
2025-07-20,Shaki,Business Registration,232,141,91,212,20,2.16,4.95
2025-07-20,Shaki,Citizen Portal,145,108,37,127,18,5.11,4.63
2025-07-20,Nakhchivan,E-Government,136,101,35,122,14,1.84,4.6
2025-07-20,Nakhchivan,Digital ID,120,107,13,111,9,1.74,4.67
2025-07-20,Nakhchivan,Online Payments,226,188,38,201,25,2.04,4.33
2025-07-20,Nakhchivan,Business Registration,119,103,16,105,14,3.05,4.92
2025-07-20,Nakhchivan,Citizen Portal,80,53,27,70,10,3.92,4.11
2025-07-21,Baku,E-Government,161,117,44,151,10,3.13,3.59
2025-07-21,Baku,Digital ID,219,177,42,193,26,2.43,3.96
2025-07-21,Baku,Online Payments,250,158,92,231,19,4.41,3.61
2025-07-21,Baku,Business Registration,158,114,44,145,13,3.84,3.6
2025-07-21,Baku,Citizen Portal,221,176,45,197,24,3.56,4.95
2025-07-21,Ganja,E-Government,267,196,71,231,36,4.41,4.67
2025-07-21,Ganja,Digital ID,179,108,71,159,20,1.8,4.71
2025-07-21,Ganja,Online Payments,113,68,45,105,8,3.91,3.63
2025-07-21,Ganja,Business Registration,276,192,84,248,28,5.26,4.09
2025-07-21,Ganja,Citizen Portal,160,137,23,151,9,4.86,4.24
2025-07-21,Sumgait,E-Government,202,179,23,175,27,3.92,5.0
2025-07-21,Sumgait,Digital ID,170,127,43,159,11,4.41,4.67
2025-07-21,Sumgait,Online Payments,113,70,43,99,14,2.14,4.86
2025-07-21,Sumgait,Business Registration,122,92,30,110,12,3.4,3.93
2025-07-21,Sumgait,Citizen Portal,95,60,35,89,6,3.91,4.05
2025-07-21,Lankaran,E-Government,283,181,102,244,39,5.03,4.51
2025-07-21,Lankaran,Digital ID,107,71,36,100,7,5.46,3.52
2025-07-21,Lankaran,Online Payments,150,113,37,133,17,4.13,4.85
2025-07-21,Lankaran,Business Registration,264,164,100,251,13,3.08,4.72
2025-07-21,Lankaran,Citizen Portal,122,104,18,103,19,1.77,3.53
2025-07-21,Shaki,E-Government,187,161,26,160,27,3.72,4.74
2025-07-21,Shaki,Digital ID,239,176,63,205,34,3.5,3.87
2025-07-21,Shaki,Online Payments,261,211,50,250,11,1.85,3.66
2025-07-21,Shaki,Business Registration,269,236,33,246,23,4.42,4.12
2025-07-21,Shaki,Citizen Portal,85,74,11,82,3,5.09,4.73
2025-07-21,Nakhchivan,E-Government,63,53,10,55,8,4.14,4.08
2025-07-21,Nakhchivan,Digital ID,162,102,60,157,5,4.16,3.97
2025-07-21,Nakhchivan,Online Payments,133,92,41,129,4,5.43,4.63
2025-07-21,Nakhchivan,Business Registration,135,109,26,119,16,3.5,4.72
2025-07-21,Nakhchivan,Citizen Portal,146,98,48,142,4,4.04,4.4
2025-07-22,Baku,E-Government,97,85,12,85,12,2.08,4.59
2025-07-22,Baku,Digital ID,190,169,21,185,5,2.38,3.84
2025-07-22,Baku,Online Payments,229,170,59,222,7,3.97,4.58
2025-07-22,Baku,Business Registration,220,193,27,188,32,2.61,3.88
2025-07-22,Baku,Citizen Portal,169,128,41,159,10,4.44,3.75
2025-07-22,Ganja,E-Government,169,129,40,160,9,4.4,4.37
2025-07-22,Ganja,Digital ID,252,180,72,218,34,1.68,3.74
2025-07-22,Ganja,Online Payments,202,170,32,181,21,4.1,4.61
2025-07-22,Ganja,Business Registration,86,70,16,76,10,3.86,3.72
2025-07-22,Ganja,Citizen Portal,55,45,10,53,2,4.45,4.01
2025-07-22,Sumgait,E-Government,52,44,8,46,6,4.83,4.48
2025-07-22,Sumgait,Digital ID,186,149,37,178,8,4.07,4.13
2025-07-22,Sumgait,Online Payments,142,111,31,128,14,2.46,4.15
2025-07-22,Sumgait,Business Registration,194,132,62,169,25,3.71,4.83
2025-07-22,Sumgait,Citizen Portal,243,147,96,236,7,2.82,4.11
2025-07-22,Lankaran,E-Government,69,50,19,66,3,4.08,3.7
2025-07-22,Lankaran,Digital ID,68,59,9,62,6,2.52,3.55
2025-07-22,Lankaran,Online Payments,161,142,19,148,13,4.49,3.91
2025-07-22,Lankaran,Business Registration,50,41,9,42,8,4.62,4.28
2025-07-22,Lankaran,Citizen Portal,236,155,81,223,13,4.85,4.39
2025-07-22,Shaki,E-Government,170,128,42,156,14,1.86,4.49
2025-07-22,Shaki,Digital ID,71,60,11,63,8,1.67,4.69
2025-07-22,Shaki,Online Payments,131,83,48,122,9,1.74,4.0
2025-07-22,Shaki,Business Registration,170,107,63,162,8,2.71,5.0
2025-07-22,Shaki,Citizen Portal,277,209,68,270,7,4.28,4.4
2025-07-22,Nakhchivan,E-Government,219,179,40,194,25,5.34,4.98
2025-07-22,Nakhchivan,Digital ID,233,147,86,207,26,4.8,4.48
2025-07-22,Nakhchivan,Online Payments,258,213,45,226,32,4.86,4.94
2025-07-22,Nakhchivan,Business Registration,120,103,17,106,14,1.88,3.95
2025-07-22,Nakhchivan,Citizen Portal,283,228,55,270,13,2.2,4.48
2025-07-23,Baku,E-Government,227,182,45,203,24,4.87,4.97
2025-07-23,Baku,Digital ID,144,115,29,139,5,2.03,4.96
2025-07-23,Baku,Online Payments,251,165,86,237,14,4.74,3.67
2025-07-23,Baku,Business Registration,254,153,101,229,25,1.76,3.94
2025-07-23,Baku,Citizen Portal,54,41,13,51,3,3.62,4.42
2025-07-23,Ganja,E-Government,269,203,66,252,17,3.31,3.69
2025-07-23,Ganja,Digital ID,125,105,20,112,13,2.89,4.97
2025-07-23,Ganja,Online Payments,136,87,49,121,15,1.67,4.15
2025-07-23,Ganja,Business Registration,248,149,99,223,25,3.54,3.66
2025-07-23,Ganja,Citizen Portal,194,124,70,176,18,3.89,4.59
2025-07-23,Sumgait,E-Government,108,94,14,92,16,3.28,3.9
2025-07-23,Sumgait,Digital ID,207,137,70,191,16,2.88,4.46
2025-07-23,Sumgait,Online Payments,67,44,23,62,5,2.04,4.93
2025-07-23,Sumgait,Business Registration,67,50,17,61,6,3.25,3.54
2025-07-23,Sumgait,Citizen Portal,154,120,34,150,4,2.94,4.82
2025-07-23,Lankaran,E-Government,132,106,26,123,9,4.38,4.4
2025-07-23,Lankaran,Digital ID,80,65,15,75,5,3.42,4.28
2025-07-23,Lankaran,Online Payments,172,128,44,166,6,3.71,4.37
2025-07-23,Lankaran,Business Registration,279,226,53,263,16,2.44,4.66
2025-07-23,Lankaran,Citizen Portal,127,90,37,108,19,3.23,4.66
2025-07-23,Shaki,E-Government,181,132,49,170,11,1.65,3.84
2025-07-23,Shaki,Digital ID,175,124,51,148,27,2.12,4.93
2025-07-23,Shaki,Online Payments,106,83,23,95,11,5.01,4.29
2025-07-23,Shaki,Business Registration,70,53,17,59,11,3.98,4.9
2025-07-23,Shaki,Citizen Portal,258,230,28,229,29,3.63,3.53
2025-07-23,Nakhchivan,E-Government,250,161,89,243,7,2.52,4.08
2025-07-23,Nakhchivan,Digital ID,205,165,40,196,9,4.46,4.88
